token	lemma	POS	morph	treated
C'	que2	CONsub	NOMB.=s	C
om	on	PROind	NOMB.=s|GENRE=n|CAS=n	om
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
tenir	tenir1	VERinf	MORPH=empty	tenir
a	a3	PRE	MORPH=empty	a
merveille	merveille	NOMcom	NOMB.=s|GENRE=f|CAS=r	merveille
.	.	PONfrt	MORPH=empty	.
Bruns	brun	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	Bruns
le	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
conte	conte1	NOMcom	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	conte
loe	löer1	VERcjg	PERS.=3|NOMB.=s	loe
et	et	CONcoo	MORPH=empty	et
conseille	conseillier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	conseille
Qu'	que4	CONsub	MORPH=empty	Qu
a	a3	PRE	MORPH=empty	a
Brundoré	Brunordëir	NOMpro	NOMB.=s|GENRE=m|CAS=r	Brundoré
parout	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	parout
,	,	PONfbl	MORPH=empty	,
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
preu	pro	NOMcom	NOMB.=s|GENRE=m|CAS=r	preu
,	,	PONfbl	MORPH=empty	,
Pour	por2	PRE	MORPH=empty	Pour
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
los	los1	NOMcom	NOMB.=s|GENRE=m|CAS=r	los
accroistre	acroistre	VERinf	MORPH=empty	accroistre
et	et	CONcoo	MORPH=empty	et
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
preu	pro	NOMcom	NOMB.=s|GENRE=m|CAS=r	preu
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
tant	tant	ADVgen	DEGRE=-	tant
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
pait	paiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	pait
et	et	CONcoo	MORPH=empty	et
tant	tant	ADVgen	DEGRE=-	tant
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
doigne	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doigne
Que	que4	CONsub	MORPH=empty	Que
Brundorés	brunorier	NOMpro	NOMB.=s|GENRE=m|CAS=n	Brundorés
,	,	PONfbl	MORPH=empty	,
sans	sans	PRE	MORPH=empty	sans
mettre	metre2	VERinf	MORPH=empty	mettre
essoigne	essoigne	NOMcom	MODE=ind|PERS.=3|NOMB.=s|GENRE=f	essoigne
,	,	PONfbl	MORPH=empty	,
Soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	Soit
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n	ses
plus	plus	ADVgen	DEGRE=-	plus
maistres	maistre	NOMcom	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	maistres
conseilliers	conseillier2	NOMcom	NOMB.=s|GENRE=m|CAS=n	conseilliers
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
loyaux	lëal	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	loyaux
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevaliers
,	,	PONfbl	MORPH=empty	,
Haulx	haut	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	Haulx
homs	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n	homs
sages	sage	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	sages
et	et	CONcoo	MORPH=empty	et
debonnaires	debonaire	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	debonnaires
,	,	PONfbl	MORPH=empty	,
S'	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	S
en	en2	PROadv	MORPH=empty	en
avra	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	avra
moult	mout	ADVgen	DEGRE=-	moult
mielx	mieus	ADVgen	DEGRE=c	mielx
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
affaires	afaire2	NOMcom	NOMB.=p|GENRE=m|CAS=r	affaires
,	,	PONfbl	MORPH=empty	,
C'	100	PROdem	NOMB.=s|CAS=n	C
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
a	a3	PRE	NOMB.=s	a
compaignon	compagnon	NOMcom	NOMB.=s|GENRE=m|CAS=r	compaignon
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
detient	detenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	detient
.	.	PONfrt	MORPH=empty	.
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n	quens
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r	cel
conseil	conseil	NOMcom	NOMB.=s|GENRE=m|CAS=r	conseil
a	a3	PRE	MODE=ind|PERS.=3|NOMB.=s	a
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	bon
tient	tenir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m|CAS=r	tient
,	,	PONfbl	MORPH=empty	,
Qu'	que4	CONsub	MORPH=empty	Qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
voit	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	voit
qu'	que4	CONsub	MORPH=empty	qu
i	il	PROper	PERS.=3|NOMB.=s|CAS=n	i
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vient
de	de	PRE	MORPH=empty	de
bonne	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bonne
escolle	escole1	NOMcom	NOMB.=s|GENRE=f|CAS=r	escolle
;	;	PONfbl	MORPH=empty	;
Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Au
vaillant	vaillant	ADJqua	NOMB.=s|GENRE=m|CAS=r	vaillant
Brundoré	Brunois	NOMpro	NOMB.=s|GENRE=m|CAS=r	Brundoré
parolle	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	parolle
;	;	PONfbl	MORPH=empty	;
Si	si	ADVgen	DEGRE=-	Si
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
donne	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	donne
tant	tant	ADVgen	DEGRE=-	tant
et	et	CONcoo	MORPH=empty	et
promet	prometre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	promet
Que	que4	CONsub	MORPH=empty	Que
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
du	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	du
tout	tot	PROind	NOMB.=s|GENRE=m|CAS=r	tout
a	a3	PRE	MORPH=empty	a
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	li
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
met	metre2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	met
,	,	PONfbl	MORPH=empty	,
Non	non	ADVneg	MORPH=empty	Non
mie	mie	ADVneg	MORPH=empty	mie
pour	por2	PRE	MORPH=empty	pour
don	don	NOMcom	NOMB.=s|GENRE=m|CAS=r	don
qu'	que4	PROrel	CAS=r	qu
i	il	PROper	NOMB.=s|GENRE=m|CAS=n	i
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	face
,	,	PONfbl	MORPH=empty	,
Mais	mais1	CONcoo	MORPH=empty	Mais
pour	por2	PRE	MORPH=empty	pour
avoir	avoir	VERinf	MORPH=empty	avoir
sans	sans	PRE	NOMB.=s	sans
plus	plus	ADVgen	DEGRE=-	plus
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
grace	grace	NOMcom	NOMB.=s|GENRE=f|CAS=r	grace
.	.	PONfrt	MORPH=empty	.
Cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	Cil
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vient
servir	servir	VERinf	MORPH=empty	servir
et	et	CONcoo	MORPH=empty	et
conseillier	conseillier1	VERinf	MORPH=empty	conseillier
,	,	PONfbl	MORPH=empty	,
S'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	S
amera	amer1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	amera
moult	mout	ADVgen	DEGRE=-	moult
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
travaillier	travaillier	NOMcom	NOMB.=s|GENRE=m	travaillier
Qu'	que2	PROrel	MORPH=empty	Qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
pourra	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	pourra
faire	faire	VERinf	MORPH=empty	faire
en	en1	PRE	MORPH=empty	en
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
servise	servise	NOMcom	NOMB.=s|GENRE=m|CAS=r	servise
.	.	PONfrt	MORPH=empty	.
Brundorés	brunorier	NOMpro	NOMB.=s|GENRE=m|CAS=n	Brundorés
tantost	tantost	ADVgen	DEGRE=-	tantost
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
devise	deviser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	devise
Et	et	CONcoo	MORPH=empty	Et
loe	löer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|CAS=r	loe
que	que4	CONsub	NOMB.=s	que
partout	tot	ADVgen	DEGRE=-	partout
envoit	envoiier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	envoit
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
aprouchier	aprochier	VERinf	MORPH=empty	aprouchier
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
terme	terme	NOMcom	NOMB.=s|GENRE=m|CAS=r	terme
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	voit
Del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Del
tornoiement	tornoiement	NOMcom	NOMB.=s|GENRE=m|CAS=r	tornoiement
qu'	que2	PROrel	CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r	mis
;	;	PONfbl	MORPH=empty	;
Si	si	ADVgen	DEGRE=-	Si
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	face
venir	venir	VERinf	MORPH=empty	venir
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
amis	ami	NOMcom	NOMB.=p|GENRE=m|CAS=r	amis
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
mielx	mieus	ADVgen	NOMB.=p|GENRE=m|DEGRE=s	mielx
vaillans	vaillant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	vaillans
de	de	PRE	MORPH=empty	de
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
,	,	PONfbl	MORPH=empty	,
S'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	S
envoit	envoiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	envoit
loingtains	lointain	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	loingtains
et	et	CONcoo	MORPH=empty	et
prouchains	prochain	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	prouchains
querre	querre	VERinf	MORPH=empty	querre
,	,	PONfbl	MORPH=empty	,
Sans	sans	PRE	MORPH=empty	Sans
espargner	espargnier	VERinf	MORPH=empty	espargner
or	or1	ADVgen	DEGRE=-	or
ny	ni1	ADVneg	MORPH=empty	ny
argent	argent	VERcjg	PERS.=3|NOMB.=s|GENRE=m|CAS=r	argent
,	,	PONfbl	MORPH=empty	,
Tant	tant	ADVgen	DEGRE=-	Tant
qu'	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
si	si	ADVgen	DEGRE=-	si
garny	garnir	VERppe	NOMB.=s|GENRE=m|CAS=n	garny
de	de	PRE	MORPH=empty	de
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r	gent
,	,	PONfbl	MORPH=empty	,
A	a3	PRE	MORPH=empty	A
Reins	Reims	NOMpro	NOMB.=s|GENRE=m|CAS=r	Reins
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
terme	terme	NOMcom	NOMB.=s|GENRE=m|CAS=r	terme
,	,	PONfbl	MORPH=empty	,
en	en2	PRE	MORPH=empty	en
s'	se	ADVgen	PERS.=3|NOMB.=s|CAS=r	s
aünee	äunee	VERppe	NOMB.=s|GENRE=f|CAS=r	aünee
,	,	PONfbl	MORPH=empty	,
Qu'	que4	CONsub	MORPH=empty	Qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
chast	chacier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	chast
Guynant	Guinerant	NOMpro	NOMB.=s|GENRE=m|CAS=r	Guynant
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
journee	jornee	NOMcom	NOMB.=s|GENRE=f|CAS=r	journee
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
qu'	que4	CONsub	MORPH=empty	qu
i	il	PROper	NOMB.=s|CAS=n	i
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
vende	vendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	vende
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
oultrages	outrage	NOMcom	NOMB.=p|GENRE=m|CAS=r	oultrages
.	.	PONfrt	MORPH=empty	.
Partout	tot	ADVgen	NOMB.=s|DEGRE=-	Partout
envoie	envoiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	envoie
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
messages	message2	NOMcom	NOMB.=p|GENRE=m|CAS=r	messages
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n	quens
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
en	en2	PROadv	MORPH=empty	en
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
cure	cure	NOMcom	NOMB.=s|GENRE=f|CAS=r	cure
et	et	CONcoo	MORPH=empty	et
soing	soing	NOMcom	NOMB.=s|GENRE=m|CAS=r	soing
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
tous	tot	PROind	NOMB.=p|GENRE=m|CAS=n	tous
viennent	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	viennent
a	a3	PRE	MORPH=empty	a
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
besoing	besoing	NOMcom	NOMB.=s|GENRE=m|CAS=r	besoing
,	,	PONfbl	MORPH=empty	,
Cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	Cil
de	de	PRE	MORPH=empty	de
Poitou	Poitou	NOMpro	NOMB.=s|CAS=r	Poitou
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
Bretaigne	Bretaigne	NOMpro	NOMB.=s|GENRE=f|CAS=r	Bretaigne
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
de	de	PRE	MORPH=empty	de
France	France	NOMpro	NOMB.=s|GENRE=f|CAS=r	France
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
Champaigne	Champagne	NOMpro	NOMB.=s|GENRE=f|CAS=r	Champaigne
,	,	PONfbl	MORPH=empty	,
De	de	PRE	MORPH=empty	De
Flandres	Flandres	NOMpro	NOMB.=s|GENRE=f|CAS=r	Flandres
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
Normendie	Normendie	NOMpro	NOMB.=s|GENRE=f|CAS=r	Normendie
.	.	PONfrt	MORPH=empty	.
N'	ne1	ADVneg	MORPH=empty	N
y	i2	PROadv	MORPH=empty	y
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
celi	cel	PROdem	NOMB.=s|GENRE=m|CAS=r	celi
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
l'	il	PROper	NOMB.=s|GENRE=f|CAS=r	l
esconduie	escondire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	esconduie
De	de	PRE	MORPH=empty	De
ceulx	cel	PROdem	NOMB.=p|GENRE=m|CAS=r	ceulx
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
par	par	PRE	MORPH=empty	par
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
errant	errer2	VERppa	NOMB.=s	errant
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
los	il	NOMcom	NOMB.=s|GENRE=m|CAS=n	los
et	et	CONcoo	MORPH=empty	et
renon	renom	NOMcom	NOMB.=s|GENRE=m|CAS=n	renon
acquerant	aquerre	VERppa	NOMB.=s|GENRE=m|CAS=n	acquerant
.	.	PONfrt	MORPH=empty	.
A	a3	PRE	MORPH=empty	A
maint	maint	DETind	NOMB.=s|GENRE=m|CAS=r	maint
autre	autre	PROind	NOMB.=s|GENRE=m|CAS=r	autre
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
savoir	savoir	VERinf	MORPH=empty	savoir
,	,	PONfbl	MORPH=empty	,
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
mieulx	mieus	ADVgen	NOMB.=s|DEGRE=c	mieulx
ayme	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|CAS=r	ayme
que	que1	CONsub	CAS=r	que
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
avoir	avoir	NOMcom	NOMB.=s|GENRE=m|CAS=r	avoir
Et	et	CONcoo	MORPH=empty	Et
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
cembiaus	membre	NOMcom	NOMB.=p|GENRE=m|CAS=r	cembiaus
et	et	CONcoo	MORPH=empty	et
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
estours	estor2	NOMcom	NOMB.=p|GENRE=m|CAS=r	estours
.	.	PONfrt	MORPH=empty	.
De	de	PRE	MORPH=empty	De
dela	dela	PRE	MORPH=empty	dela
Saint	saint	NOMpro	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	Saint
Martin	Martin	NOMpro	NOMB.=s|GENRE=m|CAS=r	Martin
a	a3	PRE	MODE=ind|TEMPS=pst|PERS.=3	a
Tours	Tours	NOMpro	NOMB.=s|GENRE=f|CAS=r	Tours
Jusqu'	jusque	PRE	MORPH=empty	Jusqu
a	a3	PRE	MORPH=empty	a
Troyes	Troies	NOMpro	NOMB.=s|GENRE=f|CAS=r	Troyes
n'	ne2	ADVneg	MORPH=empty	n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	a
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
,	,	PONfbl	MORPH=empty	,
C'	que2	PROrel	NOMB.=s	C
om	on	PROind	NOMB.=s|GENRE=n|CAS=n	om
sache	savoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	sache
errant	errer2	VERppa	MORPH=empty	errant
ne	ne2	CONcoo	MORPH=empty	ne
travaillier	travaillier	VERinf	MORPH=empty	travaillier
Par	par	PRE	MORPH=empty	Par
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
proesce	pröece	NOMcom	NOMB.=s|GENRE=f|CAS=r	proesce
en	en2	PRE	MORPH=empty	en
los	los1	NOMcom	NOMB.=s|GENRE=m|CAS=r	los
acquerre	aquerre	VERinf	MORPH=empty	acquerre
,	,	PONfbl	MORPH=empty	,
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
voulentiers	volentiers	ADVgen	DEGRE=-	voulentiers
n'	ne1	ADVneg	MORPH=empty	n
ysse	issir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	ysse
de	de	PRE	MORPH=empty	de
serre	serrer	NOMcom	GENRE=f|CAS=r	serre
,	,	PONfbl	MORPH=empty	,
Garniz	garnir	VERppe	NOMB.=s|GENRE=m|CAS=n	Garniz
d'	de	PRE	MORPH=empty	d
atour	ator	NOMcom	NOMB.=s|GENRE=m|CAS=r	atour
fres	frois1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	fres
et	et	CONcoo	MORPH=empty	et
novel	novel	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	novel
.	.	PONfrt	MORPH=empty	.
Si	si	ADVgen	DEGRE=-	Si
s'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	s
ahatissent	aatir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p	ahatissent
,	,	PONfbl	MORPH=empty	,
par	par	PRE	MORPH=empty	par
revel	revel	NOMcom	NOMB.=s|GENRE=m|CAS=r	revel
,	,	PONfbl	MORPH=empty	,
De	de	PRE	MORPH=empty	De
despendre	despendre2	VERinf	MORPH=empty	despendre
le	il	PROper	NOMB.=s|GENRE=m|CAS=r	le
leur	lor2	ADJpos	PERS.=3|NOMB.=s|GENRE=m|CAS=i	leur
sans	sanc	PRE	NOMB.=s|GENRE=m	sans
conte	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=r	conte
,	,	PONfbl	MORPH=empty	,
Pour	por2	PRE	MORPH=empty	Pour
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
ounour	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r	ounour
Galeren	Galeran	NOMpro	NOMB.=s|GENRE=m|CAS=r	Galeren
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
conte	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=r	conte
.	.	PONfrt	MORPH=empty	.
Tout	tot	ADVgen	DEGRE=-	Tout
ainsi	ainsi	ADVgen	DEGRE=-	ainsi
s'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	s
apareillent	apareillier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	apareillent
tuit	tot	DETind	NOMB.=p|GENRE=m|CAS=n	tuit
.	.	PONfrt	MORPH=empty	.
Par	par	PRE	MORPH=empty	Par
maint	maint	DETind	NOMB.=p|GENRE=m|CAS=r	maint
païs	päis	NOMcom	NOMB.=p|GENRE=m|CAS=r	païs
mainent	mener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	mainent
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
bruit	bruit	NOMcom	NOMB.=s|GENRE=m|CAS=r	bruit
Li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	Li
chevalier	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n	chevalier
nouvel	novel	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	nouvel
de	de	PRE	MORPH=empty	de
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r	pris
.	.	PONfrt	MORPH=empty	.
Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	Au
termine	termine	NOMcom	NOMB.=s|GENRE=m|CAS=r	termine
qu'	que2	PROrel	NOMB.=s|GENRE=m|CAS=r	qu
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
apris	aprendre	VERppe	NOMB.=s|GENRE=m|CAS=r	apris
S'	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	S
assemblent	assembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	assemblent
a	a3	PRE	MORPH=empty	a
Reins	Reims	NOMpro	NOMB.=s|GENRE=m|CAS=r	Reins
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r	cité
.	.	PONfrt	MORPH=empty	.
Guynans	Guinas	NOMpro	NOMB.=s|GENRE=m|CAS=n	Guynans
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
rest	restre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	rest
de	de	PRE	MORPH=empty	de
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
fierté	fierté	NOMcom	NOMB.=s|GENRE=f|CAS=r	fierté
,	,	PONfbl	MORPH=empty	,
N'	ne1	ADVneg	MORPH=empty	N
espargne	espargnier	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f	espargne
argent	argent	NOMcom	NOMB.=s|GENRE=m|CAS=r	argent
,	,	PONfbl	MORPH=empty	,
or	or1	ADVgen	NOMB.=s|DEGRE=-	or
,	,	PONfbl	MORPH=empty	,
n'	ne2	ADVneg	MORPH=empty	n
autre	autre	PROind	PERS.=3|NOMB.=s|GENRE=m|CAS=r	autre
avoir	avoir	NOMcom	NOMB.=s|GENRE=m	avoir
,	,	PONfbl	MORPH=empty	,
Qu'	que4	PROrel	MORPH=empty	Qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ne	ne1	ADVneg	MORPH=empty	ne
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	face
partout	tot	ADVgen	DEGRE=-	partout
savoir	savoir	VERinf	MORPH=empty	savoir
Et	et	CONcoo	MORPH=empty	Et
loing	loing	ADVgen	DEGRE=-	loing
et	et	CONcoo	MORPH=empty	et
pres	près	ADVgen	DEGRE=-	pres
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r	ceste
hatie	haste2	NOMcom	NOMB.=s|GENRE=f|CAS=r	hatie
