token	lemma	POS	morph	treated
.	.	PONfrt	MORPH=empty	.
xxx	30	PROcar	CAS=n	xxx
.	.	PONfrt	MORPH=empty	.
piés	pié	NOMcom	NOMB.=p|GENRE=m|CAS=r	piés
et	et	CONcoo	MORPH=empty	et
demi	demi2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	demi
Entre	entre2	PRE	MORPH=empty	Entre
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r	les
.	.	PONfrt	MORPH=empty	.
ii	2	PROcar	MORPH=empty	ii
.	.	PONfrt	MORPH=empty	.
lis	lis	NOMcom	NOMB.=s|GENRE=m|CAS=r	lis
,	,	PONfbl	MORPH=empty	,
s'	se	CONsub	MORPH=empty	s
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
.	.	PONfrt	MORPH=empty	.
Bien	bien1	ADVgen	DEGRE=p	Bien
soela	sëoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	soela
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
eus	il	NOMcom	NOMB.=p|GENRE=m|CAS=r	eus
et	et	CONcoo	MORPH=empty	et
peut	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	peut
Guilliaumes	Guilaume	NOMpro	NOMB.=s|GENRE=m|CAS=n	Guilliaumes
d'	de	PRE	MORPH=empty	d
esgarder	esgarder	VERinf	MORPH=empty	esgarder
s'	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
.	.	PONfrt	MORPH=empty	.
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
nuis	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=n	nuis
n'	ne1	ADVneg	MORPH=empty	n
ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	ert
pas	pas	ADVneg	MORPH=empty	pas
encor	encore	ADVgen	DEGRE=-	encor
demie	demi2	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	demie
:	:	PONfbl	MORPH=empty	:
Ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	Ce
n'	ne1	ADVneg	MORPH=empty	n
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
mon	mon2	ADVgen	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mon
,	,	PONfbl	MORPH=empty	,
qu'	que2	CONsub	NOMB.=s|GENRE=n	qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	estoit
passee	passer1	VERppe	NOMB.=s|GENRE=f|CAS=n	passee
.	.	PONfrt	MORPH=empty	.
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
contesse	contesse	NOMcom	NOMB.=s|GENRE=f|CAS=n	contesse
ert	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	ert
toute	tot	ADVgen	DEGRE=-	toute
lassee	lasser	VERppe	NOMB.=s|GENRE=f|CAS=n	lassee
Et	et	CONcoo	MORPH=empty	Et
les	le	DETdef	NOMB.=p|GENRE=f|CAS=n	les
puceles	pucele	NOMcom	NOMB.=p|GENRE=f|CAS=n	puceles
de	de	PRE	MORPH=empty	de
ragier	ragier	VERinf	MORPH=empty	ragier
.	.	PONfrt	MORPH=empty	.
Par	par	PRE	MORPH=empty	Par
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r	tel
covent	covent1	NOMcom	NOMB.=s|GENRE=m|CAS=r	covent
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ala
couchier	couchier	VERinf	MORPH=empty	couchier
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
gentix	gentil	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	gentix
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n	quens
et	et	CONcoo	MORPH=empty	et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
contesse	contesse	NOMcom	NOMB.=s|GENRE=f|CAS=n	contesse
C'	qui	PROrel	NOMB.=s	C
on	on	PROind	NOMB.=s|GENRE=n|CAS=n	on
sona	soner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	sona
tout	tot	ADVgen	MORPH=empty	tout
soef	söef	ADVgen	DEGRE=-	soef
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
messe	messe	NOMcom	NOMB.=s|GENRE=f|CAS=r	messe
Ançois	ainçois	ADVgen	DEGRE=-	Ançois
qu'	que4	CONsub	MORPH=empty	qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
desdormie	desdormir	VERppe	NOMB.=s|GENRE=f|CAS=n	desdormie
.	.	PONfrt	MORPH=empty	.
De	de	PRE	MORPH=empty	De
Guilliaume	Guilaume	NOMpro	NOMB.=s|GENRE=m|CAS=r	Guilliaume
ne	ne2	CONcoo	MORPH=empty	ne
de	de	PRE	MORPH=empty	de
s'	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
Ne	ne1	ADVneg	MORPH=empty	Ne
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
or	or4	ADVgen	DEGRE=-	or
comment	coment1	ADVsub	MORPH=empty	comment
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	lor
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
,	,	PONfbl	MORPH=empty	,
Car	car	CONcoo	MORPH=empty	Car
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
siet	sëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	siet
tranlant	trenchier1	VERppa	NOMB.=s|GENRE=m|CAS=n	tranlant
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
fu	feu	NOMcom	PERS.=3|NOMB.=s|GENRE=m	fu
Se	se	PROper	PERS.=3|GENRE=m	Se
caufe	caufe	VERcjg	MODE=ind|PERS.=3|NOMB.=s|CAS=n	caufe
volentiers	volentiers	ADVgen	DEGRE=-	volentiers
de	de	PRE	MORPH=empty	de
prés	pré	NOMcom	NOMB.=p|GENRE=m	prés
,	,	PONfbl	MORPH=empty	,
Et	et	CONcoo	MORPH=empty	Et
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
lit	lit1	NOMcom	NOMB.=p|GENRE=m|CAS=n	lit
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
prés	près	ADVgen	DEGRE=-	prés
a	a3	PRE	PERS.=3	a
prés	près	NOMcom	GENRE=m|DEGRE=-	prés
Qu'	que4	CONsub	MORPH=empty	Qu
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
n'	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
,	,	PONfbl	MORPH=empty	,
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
cuit	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s|GENRE=m	cuit
,	,	PONfbl	MORPH=empty	,
c'	que1	CONsub	MORPH=empty	c
unne	un	DETndf	NOMB.=s|GENRE=f|CAS=r	unne
plance	planche	NOMcom	NOMB.=s|GENRE=f|CAS=r	plance
.	.	PONfrt	MORPH=empty	.
Seulement	solement2	ADVgen	DEGRE=-	Seulement
a	a3	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
.	.	PONfrt	MORPH=empty	.
j	je	PROper	PERS.=1|NOMB.=p|CAS=n	j
.	.	PONfrt	MORPH=empty	.
tour	tor2	NOMcom	NOMB.=s|GENRE=f|CAS=r	tour
de	de	PRE	MORPH=empty	de
hance	hanche	NOMcom	NOMB.=s|GENRE=f|CAS=r	hance
Se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	Se
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
glacier	glacier	VERinf	MORPH=empty	glacier
lés	lez	PRE	MORPH=empty	lés
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
.	.	PONfrt	MORPH=empty	.
Or	or4	ADVgen	DEGRE=-	Or
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	les
lairons	laissier	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p	lairons
atant	atant	ADVgen	DEGRE=-	atant
mais	mais1	ADVgen	DEGRE=-	mais
hui	ui	ADVgen	DEGRE=-	hui
.	.	PONfrt	MORPH=empty	.
Quant	cant1	CONsub	MORPH=empty	Quant
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
furent	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p	furent
levés	lever	VERppe	NOMB.=p|GENRE=m|CAS=n	levés
vers	vers2	PRE	MORPH=empty	vers
tierce	tierce	NOMcom	NOMB.=s|GENRE=f|CAS=r	tierce
,	,	PONfbl	MORPH=empty	,
Fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	Fait
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n	quens
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Biaus	bel1	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	Biaus
cosins	cosin	NOMcom	NOMB.=p|GENRE=m|CAS=n	cosins
,	,	PONfbl	MORPH=empty	,
or	or4	ADVgen	DEGRE=-	or
ier	ier	ADVgen	MODE=ind|PERS.=1|DEGRE=-	ier
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n	La
premiere	premier	ADJord	NOMB.=s|GENRE=f|CAS=n	premiere
ovre	uevre	NOMcom	PERS.=2|NOMB.=s|GENRE=f	ovre
de	de	PRE	MORPH=empty	de
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
afaire	afaire2	NOMcom	NOMB.=s|GENRE=f|CAS=r	afaire
:	:	PONfbl	MORPH=empty	:
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Je
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
vaurai	voloir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	vaurai
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
faire	faire	VERinf	MORPH=empty	faire
Moult	mout	ADVgen	DEGRE=-	Moult
proçainement	prochainement	ADVgen	DEGRE=-	proçainement
et	et	CONcoo	MORPH=empty	et
si	si	ADVgen	DEGRE=-	si
bien	bien1	ADVgen	DEGRE=p	bien
Que	que4	CONsub	MORPH=empty	Que
ja	ja	ADVgen	DEGRE=-	ja
ne	ne2	ADVneg	MORPH=empty	ne
riquece	richece	VERcjg	MODE=sub|TEMPS=pst|NOMB.=s	riquece
ne	ne2	CONcoo	MORPH=empty	ne
bien	bien1	ADVgen	DEGRE=p	bien
C'	qui	PROrel	NOMB.=s	C
on	on	PROind	NOMB.=s|GENRE=n|CAS=n	on
doive	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	doive
querre	querre	VERinf	MORPH=empty	querre
a	a3	PRE	MORPH=empty	a
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
N'	ne1	ADVneg	MORPH=empty	N
en	en2	PROadv	MORPH=empty	en
lairai	laissier	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	lairai
dusqu'	dusque	PRE	NOMB.=s|DEGRE=-	dusqu
a	a3	PRE	MORPH=empty	a
Montpellier	Montpellier	NOMpro	NOMB.=s|GENRE=m|CAS=r	Montpellier
,	,	PONfbl	MORPH=empty	,
Que	que4	CONsub	MORPH=empty	Que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	face
par	par	PRE	MORPH=empty	par
tout	tot	PROind	NOMB.=s|GENRE=m|CAS=r	tout
querre	querre	VERinf	MORPH=empty	querre
.	.	PONfrt	MORPH=empty	.
»	»	PONfbl	MORPH=empty	»
Les	le	DETdef	NOMB.=p|GENRE=m|CAS=n	Les
vallés	vaslet	NOMcom	NOMB.=p|GENRE=m|CAS=n	vallés
mande	mander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	mande
par	par	PRE	MORPH=empty	par
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r	terre
,	,	PONfbl	MORPH=empty	,
Tous	tot	DETind	NOMB.=p|GENRE=m|CAS=r	Tous
cels	cel	PROdem	NOMB.=p|GENRE=m|CAS=r	cels
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
de	de	PRE	MORPH=empty	de
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	lui
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
tenant	tenir1	VERppa	NOMB.=p|GENRE=f|CAS=n	tenant
.	.	PONfrt	MORPH=empty	.
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
or	or4	ADVgen	DEGRE=-	or
veut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	veut
armes	arme	NOMcom	NOMB.=p|GENRE=f|CAS=r	armes
maintenant	maintenant	ADVgen	DEGRE=-	maintenant
Viegne	venir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	Viegne
a	a3	PRE	MORPH=empty	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
court	cort1	NOMcom	NOMB.=s|GENRE=f|CAS=r	court
et	et	CONcoo	MORPH=empty	et
se	se	ADVgen	MORPH=empty	se
li	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i	li
die	dire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p	die
:	:	PONfbl	MORPH=empty	:
Pour	por2	PRE	MORPH=empty	Pour
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
conte	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=r	conte
de	de	PRE	MORPH=empty	de
Normendie	Normandie	NOMpro	NOMB.=s|GENRE=f|CAS=r	Normendie
Faire	faire	VERinf	MORPH=empty	Faire
honour	onor	NOMcom	NOMB.=s|GENRE=f|CAS=n	honour
seront	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p	seront
adoubé	adober	VERppe	NOMB.=p|GENRE=m|CAS=n	adoubé
.	.	PONfrt	MORPH=empty	.
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Je
ne	ne1	ADVneg	MORPH=empty	ne
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
pas	pas	ADVneg	MORPH=empty	pas
pour	por2	PRE	MORPH=empty	pour
coi	coi2	PROrel	NOMB.=s|GENRE=n|CAS=r	coi
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
bé	bëer	VERcjg	MODE=ind|PERS.=1|NOMB.=s|GENRE=m|CAS=r	bé
A	a3	PRE	MORPH=empty	A
pourloignier	porloignier	VERinf	MORPH=empty	pourloignier
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=r	ceste
matere	matiere	NOMcom	NOMB.=s|GENRE=f|CAS=r	matere
:	:	PONfbl	MORPH=empty	:
En	en1	PRE	MORPH=empty	En
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r	cele
quinzaine	quinzaine	NOMcom	NOMB.=s|GENRE=f|CAS=r	quinzaine
u	où	PROrel	MORPH=empty	u
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ere	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	ere
Fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	Fu
Guilliaumes	Guilaume	NOMpro	NOMB.=s|GENRE=m|CAS=n	Guilliaumes
fais	faire	VERppe	NOMB.=s|GENRE=m|CAS=n	fais
chevaliers	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=n	chevaliers
;	;	PONfbl	MORPH=empty	;
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
quens	conte1	NOMcom	NOMB.=s|GENRE=m|CAS=n	quens
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
i	i2	PROadv	MORPH=empty	i
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
moult	mout	ADVgen	DEGRE=-	moult
volentiers	volentiers	ADVgen	DEGRE=-	volentiers
Et	et	CONcoo	MORPH=empty	Et
bien	bien1	ADVgen	DEGRE=p	bien
.	.	PONfrt	MORPH=empty	.
xxx	30	PROcar	CAS=n	xxx
.	.	PONfrt	MORPH=empty	.
autres	autre	PROind	NOMB.=p|GENRE=m|CAS=r	autres
pour	por2	PRE	MORPH=empty	pour
s'	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
.	.	PONfrt	MORPH=empty	.
La	le	DETdef	NOMB.=s|GENRE=f|CAS=r	La
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
,	,	PONfbl	MORPH=empty	,
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
feste	feste1	NOMcom	NOMB.=s|GENRE=f|CAS=r	feste
et	et	CONcoo	MORPH=empty	et
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
ounor	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r	ounor
Ne	ne1	ADVneg	MORPH=empty	Ne
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
pour	por2	PRE	MORPH=empty	pour
coi	coi2	PROrel	NOMB.=s|GENRE=n|CAS=r	coi
j'	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n|DEGRE=-	j
acontasse	aconter	VERcjg	MODE=sub|TEMPS=ipf|PERS.=1|NOMB.=s	acontasse
:	:	PONfbl	MORPH=empty	:
Puis	puis	ADVgen	DEGRE=-	Puis
que	que4	CONsub	MORPH=empty	que
Troie	Troie	NOMpro	NOMB.=s|CAS=r	Troie
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
grans	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	grans
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
arse	ardre	VERppe	NOMB.=s|GENRE=f|CAS=n	arse
N'	ne1	ADVneg	MORPH=empty	N
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
a	a3	PRE	MORPH=empty	a
.	.	PONfrt	MORPH=empty	.
j	je	PROper	PERS.=1|NOMB.=p|CAS=n	j
.	.	PONfrt	MORPH=empty	.
chevalier	chevalier	NOMcom	NOMB.=s|GENRE=m|CAS=r	chevalier
faire	faire	VERinf	MORPH=empty	faire
Tant	tant	ADVgen	DEGRE=-	Tant
de	de	PRE	MORPH=empty	de
dames	dame	NOMcom	NOMB.=p|GENRE=f|CAS=r	dames
de	de	PRE	MORPH=empty	de
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	haut
afaire	afaire2	NOMcom	NOMB.=s|GENRE=f|CAS=r	afaire
Ne	ne2	CONcoo	MORPH=empty	Ne
tante	tant	DETind	NOMB.=s|GENRE=f|CAS=r	tante
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=r	pucele
de	de	PRE	MORPH=empty	de
pris	pris1	NOMcom	NOMB.=s|GENRE=m|CAS=r	pris
.	.	PONfrt	MORPH=empty	.
Une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	Une
rikece	richece	NOMcom	NOMB.=s|GENRE=f|CAS=r	rikece
que	que2	CONsub	NOMB.=s|GENRE=f|CAS=r	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
pris	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	pris
I	1	PROadv	MORPH=empty	1
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bele
Aelis	Alis	NOMpro	NOMB.=s|GENRE=f|CAS=r	Aelis
trop	trop	ADVgen	DEGRE=-	trop
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bele
:	:	PONfbl	MORPH=empty	:
Ainc	ainc	ADVgen	DEGRE=-	Ainc
n'	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ot
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
ne	ne2	CONcoo	MORPH=empty	ne
pucele	pucele	NOMcom	NOMB.=s|GENRE=f|CAS=n	pucele
,	,	PONfbl	MORPH=empty	,
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Je
cuit	cuidier1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	cuit
,	,	PONfbl	MORPH=empty	,
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i	cui
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
ne	ne1	ADVneg	MORPH=empty	ne
donast	doner	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	donast
Joel	Jöel	NOMcom	NOMB.=s|GENRE=m|CAS=r	Joel
ains	ainz	ADVgen	DEGRE=-	ains
qu'	que4	CONsub	MORPH=empty	qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
en	en2	PROadv	MORPH=empty	en
tornast	torner	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	tornast
,	,	PONfbl	MORPH=empty	,
Çainture	ceinture	NOMcom	NOMB.=s|GENRE=f|CAS=n	Çainture
u	o3	CONcoo	MORPH=empty	u
anel	anel1	NOMcom	NOMB.=s|GENRE=m|CAS=r	anel
u	o3	CONcoo	MORPH=empty	u
afice	afichier	NOMcom	TEMPS=pst|NOMB.=s|GENRE=m|CAS=r	afice
.	.	PONfrt	MORPH=empty	.
Encor	encore	ADVgen	DEGRE=-	Encor
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
amis	ami	NOMcom	NOMB.=p|GENRE=m|CAS=r	amis
plus	plus	ADVgen	DEGRE=-	plus
riche	riche	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	riche
Cose	choser	NOMcom	NOMB.=s|GENRE=f|CAS=r	Cose
,	,	PONfbl	MORPH=empty	,
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
moult	mout	ADVgen	DEGRE=-	moult
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
miex	mieus	ADVgen	DEGRE=c	miex
prisie	prisier	VERppe	NOMB.=s|GENRE=f|CAS=n	prisie
:	:	PONfbl	MORPH=empty	:
Qu'	que4	CONsub	MORPH=empty	Qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
retint	retenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	retint
ciaus	cel	PROdem	NOMB.=p|GENRE=m|CAS=r	ciaus
de	de	PRE	MORPH=empty	de
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
maisnie	maisniee	NOMcom	NOMB.=s|GENRE=f|CAS=r	maisnie
Entour	entor	PRE	MORPH=empty	Entour
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
a	a3	PRE	MORPH=empty	a
vair	vair2	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	vair
et	et	CONcoo	MORPH=empty	et
a	a3	PRE	MORPH=empty	a
gris	gris	NOMcom	NOMB.=s|GENRE=m|CAS=r	gris
,	,	PONfbl	MORPH=empty	,
Qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	Qui
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	lor
ados	adosser	NOMcom	NOMB.=p|GENRE=m|CAS=r	ados
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=r	pris
Pour	por2	PRE	MORPH=empty	Pour
s'	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
onour	onor	NOMcom	NOMB.=s|GENRE=f|CAS=r	onour
et	et	CONcoo	MORPH=empty	et
pour	por2	PRE	MORPH=empty	pour
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
hautece	hautece	NOMcom	NOMB.=s|GENRE=f|CAS=r	hautece
.	.	PONfrt	MORPH=empty	.
Font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	Font
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
chevalier	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=n	chevalier
:	:	PONfbl	MORPH=empty	:
«	«	PONfbl	MORPH=empty	«
Ore	or4	ADVgen	DEGRE=-	Ore
es	estre1	VERcjg	TEMPS=pst|PERS.=2	es
che	ce1	PROdem	NOMB.=s|GENRE=m|CAS=r	che
Bons	bon	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	Bons
commencemens	comencement	NOMcom	NOMB.=s|GENRE=m|CAS=n	commencemens
de	de	PRE	MORPH=empty	de
jovene	juene	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	jovene
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r	home
.	.	PONfrt	MORPH=empty	.
Encore	encore	ADVgen	DEGRE=-	Encore
